id,url,account,text,date,retweet,favorite,mentioned,hashtags,geotags,keyword
"977537628034781184","https://twitter.com/HomeOfUncleSam/status/977537628034781184","HomeOfUncleSam","That would be good. But like Jeff Flake, they lie to get elected. They sure sound Conservative but they are not!", "20180324","1","3","","", "", "Conservative 101"
"977434165875527682","https://twitter.com/baseballfun_101/status/977434165875527682","baseballfun_101","I know a bunch of great teachers. But the liberal educators that are the majority and are teaching kids nothing but but liberal crap. My conservative friends that teach are afraid to speak out! Give back summers shorten school days less homework. Let kids be kids, less stress!", "20180324","0","0","","", "", "Conservative 101"
"977352645701783553","https://twitter.com/101_calculus/status/977352645701783553","101_calculus","Conservative : work another exponential.", "20180323","0","0","","", "", "Conservative 101"
"977248892642209793","https://twitter.com/otto_maddoxx/status/977248892642209793","otto_maddoxx","Reagan? Increased debt 190% raised taxes on middle class, amnesty, Iran Contra. Bush I?- Raised the debt 51% in one term. Bush II?- Increased debt 101 %, Iraq, unfunded mandate Medicare Part D, increased gov size, giant recession. When will a real conservative  get elected?", "20180323","0","0","","", "", "Conservative 101"
"977235335783559168","https://twitter.com/MotorcycoBeau/status/977235335783559168","MotorcycoBeau","Frankly ...I Prefer A Girl Who Like Both! ... Just Saying! Biker Zen 101 ... @MotorcycoBeau", "20180323","0","1","@MotorcycoBeau","", "", "Conservative 101"
"977221373499068417","https://twitter.com/Conservative_VW/status/977221373499068417","Conservative_VW","Being Democrat 101 ... pic.twitter.com/oydm7y0YqG", "20180323","37","66","","", "", "Conservative 101"
"977204001031811073","https://twitter.com/JSMac75/status/977204001031811073","JSMac75","Hello class. Welcome to How to not be a Pu**y 101 .", "20180323","0","0","","", "", "Conservative 101"
"977156105007783937","https://twitter.com/DylanEpling/status/977156105007783937","DylanEpling","Conservative Logic 101 They want our guns. They're taking our rights away! @FoxNews : Public schools in Tennessee may be REQUIRED to display In God We Trust motto for all to see. *conservatives throw a party* #electrolytes", "20180323","0","2","@FoxNews","#electrolytes", "", "Conservative 101"
"977130101396721664","https://twitter.com/obamolizer/status/977130101396721664","obamolizer","Conservative 101 | #Judge #Nap exposes the 'constitutional crisis' we are about to see because of Obama.... http:// obama.trendolizer.com/2018/03/conser vative-101-judge-nap-exposes-the-constitutional-crisis-we-are-about-to-see-because-of-obama-th.html … pic.twitter.com/umzyL8nyiD", "20180323","0","0","","#Judge #Nap", "", "Conservative 101"
"977120284825341952","https://twitter.com/dxingwithhaley/status/977120284825341952","dxingwithhaley","Poll: Future of KHTE 96.5FM after #SalemMedia ends LMA, moves conservative talk to 101 .1 (currently KZTS/Streetz 101 .1)", "20180323","0","0","","#SalemMedia", "", "Conservative 101"
"977077239475879938","https://twitter.com/AndChronicle/status/977077239475879938","AndChronicle","Juan Williams uses Saul Alinsky tactics to debunk any #Trumpian success or conservative viewpoint by decrying or stating everything is a conspiracy - straight out of #SaulAlinsky 101 @FoxNews @TheFive @kimguilfoyle @JesseBWatters @greggutfeld @DanaPerino @TheJuanWilliams pic.twitter.com/BuGn0LSPLe", "20180323","0","0","@FoxNews @TheFive @kimguilfoyle @JesseBWatters @greggutfeld @DanaPerino @TheJuanWilliams","#Trumpian #SaulAlinsky", "", "Conservative 101"
"977073593166147585","https://twitter.com/_michaelmay_/status/977073593166147585","_michaelmay_","UC Berkeley spent $500,000 to put in massive amount of security for Ann Coulter who didn’t even show up after the conservative club pulled her speaking fee. Conservative “speech” has been nothing more than self promotion with no ideas for years now. It’s sad", "20180323","0","0","","", "", "Conservative 101"
"977070534272811008","https://twitter.com/_michaelmay_/status/977070534272811008","_michaelmay_","Not to mention that free speech only applies to the public entities. If you’re actually conservative you should defend the right of private companies operating as they see fit", "20180323","0","0","","", "", "Conservative 101"
"977070285315719168","https://twitter.com/_michaelmay_/status/977070285315719168","_michaelmay_","The joke is discrediting actual people based upon some preconceived notion that you don’t understand. Conservative free speech is the most well protected speech on university campuses and in academia. All those millions spent defending white supremacists", "20180323","0","1","","", "", "Conservative 101"
"977019645721899009","https://twitter.com/wwwhycole/status/977019645721899009","wwwhycole","But you're a conservative which means you're technically a liberal as well UwU", "20180322","0","0","","", "", "Conservative 101"
"977018354824232962","https://twitter.com/Conservative_VW/status/977018354824232962","Conservative_VW","Being Democrat 101 .... pic.twitter.com/emYsGoVIdh", "20180322","35","50","","", "", "Conservative 101"
"977012250580930560","https://twitter.com/CAS5050/status/977012250580930560","CAS5050","Would love it if we could start a REAL Conservative party, not the spineless RINOS there now. The simpler thing would be to try to throw them out during the next election and vote ppl in who are committed to the Trump agenda - hopefully they are not all smoke & mirrors.", "20180322","1","0","","", "", "Conservative 101"
"977010326876184578","https://twitter.com/Conservative_50/status/977010326876184578","Conservative_50","'This is judging 101 ,' or at least it's supposed to be. But, as we see all too often, liberals tend to think the rules apply to everyone but themselves. https:// conservativetribune.com/kennedy-calls- out-sotomayor/?utm_source=facebook&utm_medium=conservative50plus&utm_campaign=lminetwork&utm_content=2018-03-22 …", "20180322","0","1","","", "", "Conservative 101"
"976999751416659969","https://twitter.com/notapartyparrot/status/976999751416659969","notapartyparrot","Conservative 101 : Elect a man convicted of physically assaulting a reporter; Fully support an accused pedophile; Vote to put forth an acknowledged Nazi candidate for Congress; Enable a potential candidate for Congress who threatened to throw a reporter over a railing https:// twitter.com/tweettruth2me/ status/976984432228884480 …", "20180322","0","1","","", "", "Conservative 101"
"976949178181062656","https://twitter.com/KirbyCenter/status/976949178181062656","KirbyCenter","Was the American Founding revolutionary or conservative ? Dr. Larry Arnn explores this fundamental debate over the nature of America in the first lecture of Constitution 101 https:// online.hillsdale.edu/course/con-101 /lecture-1/lecture …", "20180322","0","2","","", "", "Conservative 101"
"976929722885115904","https://twitter.com/dxingwithhaley/status/976929722885115904","dxingwithhaley","Twenty-one years to the day that the first modern-rock format left then KDRE 101 .1 (now KZTS), conservative talk is moving to that frequency (from LMA'd KHTE 96.5). #SalemMedia #formatchange #LittleRockRadio", "20180322","0","0","","#SalemMedia #formatchange #LittleRockRadio", "", "Conservative 101"
"976882579755462656","https://twitter.com/joshthefunkdoc/status/976882579755462656","joshthefunkdoc","this was the self-proclaimed Marxist labor organizer who wrote a horrible TERF 101 piece for the American Conservative and constantly cries about ~The SJWs~ is friendly with some notable DSA names like Connor Kilpatrick & Josh Androsky... https:// twitter.com/LLW902/status/ 976826879834386438 …", "20180322","2","2","","", "", "Conservative 101"
"976783077383876608","https://twitter.com/Conservative_VW/status/976783077383876608","Conservative_VW","Being Democrat 101 ... pic.twitter.com/gMWrZ68wcu", "20180322","18","32","","", "", "Conservative 101"
"976662024561160194","https://twitter.com/Nolte_35/status/976662024561160194","Nolte_35","It's Conservative Politics 101 - Do as we say not as we do, Don't question us, and What we're doing is the right thing to do because we're doing it.", "20180321","1","3","","", "", "Conservative 101"
"976610162340442112","https://twitter.com/Ava_Jae/status/976610162340442112","Ava_Jae","over the last week or so I’ve been having groundwork-laying Queer 101 conversations w/ conservative to centrist older family members. it hasn’t been perfect & I def have a lot of problematic thinking to correct. but I’m moving in the right direction.", "20180321","0","42","","", "", "Conservative 101"
"976606201319383040","https://twitter.com/BadHumors/status/976606201319383040","BadHumors","Always attack the messenger, not the message. Conservative playbook 101 .", "20180321","0","3","","", "", "Conservative 101"
"976574321249345537","https://twitter.com/BrianKruger/status/976574321249345537","BrianKruger","I’m too conservative to actually worry about this stuff, but Holy Smokes! Listen up. Protesting 101 : 1- Student Walkout on guns: 17 minutes? Really? The NRA just now stopped yawning. You want to do that ala 1969?... https://www. facebook.com/StuntBrian/pos ts/10156150592578149 …", "20180321","0","0","","", "", "Conservative 101"
"976504161742159873","https://twitter.com/AllanBassett1/status/976504161742159873","AllanBassett1","Corruption 101 - Pushing the Conservative Extremes https:// twitter.com/paulkrugman/st atus/976502039894163456 …", "20180321","0","0","","", "", "Conservative 101"
"976498692562866177","https://twitter.com/BadHumors/status/976498692562866177","BadHumors","Always attack the messenger, not the message. Conservative playbook 101 .", "20180321","0","0","","", "", "Conservative 101"
"976472752285716481","https://twitter.com/BadHumors/status/976472752285716481","BadHumors","Always attack the messenger, not the message. Conservative playbook 101 .", "20180321","0","1","","", "", "Conservative 101"
"976431893376917505","https://twitter.com/obamolizer/status/976431893376917505","obamolizer","Conservative 101 | Ex-Obama staffer exposes the creepy way Obama stole people's personal information during... http:// obama.trendolizer.com/2018/03/conser vative-101-ex-obama-staffer-exposes-the-creepy-way-obama-stole-peoples-personal-information-du.html … pic.twitter.com/BhGfW2qya5", "20180321","0","0","","", "", "Conservative 101"
"976431823248154624","https://twitter.com/Carlaw4Eastwood/status/976431823248154624","Carlaw4Eastwood","Sad to hear of the passing of Barrhead's Mary Young MBE at 101 ; a passionate Conservative and lifelong supporter and activist for the British Red Cross. A life to celebrate.", "20180321","2","5","","", "", "Conservative 101"
"976417942794629120","https://twitter.com/Menorahblog/status/976417942794629120","Menorahblog","Conservative 101 Ex-Obama staffer exposes the creepy way Obama stole people's personal information during the election. This is awful! Should Obama be punished? http:// conservative101.com/ex-obama-staff er-comes-clean-exposes-creepy-way-administration-stole-peoples-personal-info/ …", "20180321","0","0","","", "", "Conservative 101"
"976227830957838337","https://twitter.com/geo_politic_101/status/976227830957838337","geo_politic_101","A brief history video that explains the #chaos in the #MiddleEast : https://www. youtube.com/watch?v=BaPWlK v7n0Y … The video gives a detailed explanation of the consequences of the Sykes-Picot Agreement and Saudi Arabia exporting the ultra- conservative , fundamentalist #Wahhabism branch of Islam abroad.", "20180320","0","0","","#chaos #MiddleEast #Wahhabism", "", "Conservative 101"
"976174560478486528","https://twitter.com/InformedTakes/status/976174560478486528","InformedTakes","Oh... sorry. I forgot you're a conservative . Retard is not an accurate word. No. Now, get back to English 101 .", "20180320","0","0","","", "", "Conservative 101"
"976150245666156544","https://twitter.com/kamorant/status/976150245666156544","kamorant","Learning to talk like a Conservative 101 -Hard working taxpayers -Virtue Signalling -Snowflake -Libtard -tax relief -grass roots -God bless .... -SJW -Tax fighter -Deficit -Red tape -Swamp -MOGA -free market Any questions?", "20180320","1","1","","", "", "Conservative 101"
"976069521353166848","https://twitter.com/obamolizer/status/976069521353166848","obamolizer","Conservative 101 | Trey Gowdy exposes how #President #Trump has actually been much harder on Putin than... http:// obama.trendolizer.com/2018/03/conser vative-101-trey-gowdy-exposes-how-president-trump-has-actually-been-much-harder-on-putin-than.html … pic.twitter.com/s0yyfwlAo6", "20180320","0","0","","#President #Trump", "", "Conservative 101"
"975949654624911360","https://twitter.com/RubenNavarrette/status/975949654624911360","RubenNavarrette","Que??: Politics 101 — Liberal: “Ban the AR-15!!” Conservative : “That won’t accomplish anything. It’s just a showy, feel-good gesture.” Liberal: “Let’s do it anyway. Democrats promised it.”", "20180320","0","3","","", "", "Conservative 101"
"975829410690535424","https://twitter.com/obamolizer/status/975829410690535424","obamolizer","Conservative 101 | James Woods crushes former Obama CIA director Brennan for his vile anti-Trump attack.... http:// obama.trendolizer.com/2018/03/conser vative-101-james-woods-crushes-former-obama-cia-director-brennan-for-his-vile-anti-trump-attac.html … pic.twitter.com/TmEp8NJOrJ", "20180319","0","0","","", "", "Conservative 101"
"975799014938566663","https://twitter.com/Bondolizer/status/975799014938566663","Bondolizer","Conservative 101 | Al Sharpton compares himself to James Bond, but then does something truly evil. This is... http:// bond.trendolizer.com/2018/03/conser vative-101-al-sharpton-compares-himself-to-james-bond-but-then-does-something-truly-evil-this.html … pic.twitter.com/wCuHRr0nbb", "20180319","0","0","","", "", "Conservative 101"
