id,url,account,text,date,retweet,favorite,mentioned,hashtags,geotags,keyword
"993711735247810560","https://twitter.com/arungiri/status/993711735247810560","arungiri","If Hitendra Thakur s party BVA does put up its candidate here it might be a repeat of 2009 LS where BVA won by 12,000 votes over BJP in a 3 way contest.. with Cong polling 21%... BVA 30% BJP 29% ... BVA contesting not good news for BJP! Palghar is in play! https:// twitter.com/Neeraj_2018/st atus/993710816359788544 …", "20180508","6","18","","", "", "BVA News"
"992411022815215618","https://twitter.com/BossNicky/status/992411022815215618","BossNicky","“LES FRANÇAIS ET LES FAKE NEWS - SONDAGE BVA-LA VILLA NUMERIS - BVA Group” #Fakenews https://www. bva-group.com/sondages/franc ais-fake-news/ … via @groupe_ bva", "20180504","0","0","@groupe_","#Fakenews", "", "BVA News"
"991842562095964160","https://twitter.com/ednagmro/status/991842562095964160","ednagmro","Admission now after a public outcry zvambonzi hazviite vamwe mukati zvinoita same same nemi Herald neZbc tinoti dzamunoti news hadzisi news imi moti ndidzo bva verengai onai moga", "20180502","0","3","","", "", "BVA News"
"999983825861140480","https://twitter.com/laltrodiego/status/999983825861140480","laltrodiego","RICAPRA, parlavo del virgolettato sul corsera, ovviamente! P.S.: tutti i quotidiani nazionali (sole24 compreso!!!) che hanno trattato l'argomento, conoscendo l'economista Bershidsky, lo hanno attribuito a #Bloomberg , ma tu sei l'intelligentone e gli altri pere cotte. Vai a nanna.", "20180525","0","0","","#Bloomberg", "", "Bloomberg.ma"
"999585014613528576","https://twitter.com/mzavarone/status/999585014613528576","mzavarone","Secondo BLOOMBERG????? Ma ...come???? Non erano le lobby, gli schifosi egemoni lontani dal popolo????", "20180524","0","5","","", "", "Bloomberg.ma"
"994630380388003840","https://twitter.com/MastourAlGhamdi/status/994630380388003840","MastourAlGhamdi","Ma'aden is a success of stories", "20180510","0","0","","", "", "Bloomberg.ma"
"994246380091736065","https://twitter.com/MaadenKSA/status/994246380091736065","MaadenKSA","Eng. Khalid outlined to #Bloomberg Ma’aden’s strategy of focusing on operational excellence to remain competitive #maaden", "20180509","5","4","","#Bloomberg #maaden", "", "Bloomberg.ma"
"991331502834274306","https://twitter.com/ondrejholzman/status/991331502834274306","ondrejholzman","„Tesla nespaluje benzín, pálí peníze.“ Bloomberg má skvělý text o tom, jak Elon Musk v Tesle ve velkém pálí peníze. Je možné, že bez dalšího financování mu dojdou ještě v roce 2018. https://www. bloomberg.com/graphics/2018- tesla-burns-cash/ … pic.twitter.com/9UdYNHfO6X", "20180501","2","9","","", "", "Bloomberg.ma"
"1002309585460342784","https://twitter.com/HappyPreppers/status/1002309585460342784","HappyPreppers","If you're not happy with Trump and you're a conservative student, then you need to take some PSYCHOLOGY CLASSES to self-diagnose your problems.", "20180531","0","0","","", "", "Conservative 101"
"1002308432391618560","https://twitter.com/HappyPreppers/status/1002308432391618560","HappyPreppers","There's no such thing as a Non-Trumper conservative  ~ have fun in college!", "20180531","0","0","","", "", "Conservative 101"
"1002285348892753920","https://twitter.com/AliceRHamilton/status/1002285348892753920","AliceRHamilton","Conservative Argument Strategy 101 : Immediately divorce the offensive action from all context. Example: Trump bites a small child on the face. Liberals: Apologize! Conservatives: You bit a sandwich today! You gonna apologize or is biting only bad when Trump does it!? https:// twitter.com/justalakegirl/ status/1002201104065748993 …", "20180531","4","14","","", "", "Conservative 101"
"1002187406454546433","https://twitter.com/Random_Guy_101_/status/1002187406454546433","Random_Guy_101_","Trump to pardon conservative author Dinesh D'Souza https://www. nbcnews.com/politics/polit ics-news/trump-pardon-conservative-author-dinesh-d-souza-n878851 …", "20180531","0","0","","", "", "Conservative 101"
"1002159749490724864","https://twitter.com/northernck/status/1002159749490724864","northernck","Remember all those jobs Trump promised w/ his tax cuts “For the most part, the tax savings fattened up the bottom line. Cash flow rose at a $100 billion annual rate while dividends increased at a scant $3.4 billion pace” Failed conservative strategy 101 . https://www. marketwatch.com/story/heres-wh at-businesses-did-with-trump-tax-cut-windfall-hint-they-didnt-spend-it-2018-05-30 …", "20180531","0","0","","", "", "Conservative 101"
"1001965881050718208","https://twitter.com/101_hard/status/1001965881050718208","101_hard","I dont play on conservative . I cant say that I have had this problem. What fumbles that did occur was deserved or me getting to fancy with the sticks", "20180530","0","0","","", "", "Conservative 101"
"1001949590046806017","https://twitter.com/ValAssenza/status/1001949590046806017","ValAssenza","Phantasm Economics 101 : Did ya hear the one about the fiscal conservative who couldn’t present a fully costed plan? Apparently no matter how deep he Doug, he couldn’t find the bottom line.", "20180530","0","1","","", "", "Conservative 101"
"1001943302055383040","https://twitter.com/SisterPatriot/status/1001943302055383040","SisterPatriot","So, Joy Behair can attack our VP over talking to Jesus Kathy Griffin can parade the severed head.. Michelle Wolf can go after Conservative women & laugh about killing unborn babies... but none of that leniency applies to @therealroseanne ? Hypocrisy 101 . Watch & learn. ~~SP", "20180530","0","1","@therealroseanne","", "", "Conservative 101"
"1001936454438793216","https://twitter.com/Case_Closed_101/status/1001936454438793216","Case_Closed_101","No, I am saying they are being treated equally by a conservative and the one railing against it are liberals... But nice try", "20180530","0","0","","", "", "Conservative 101"
"1001931981473697792","https://twitter.com/tclay12/status/1001931981473697792","tclay12","I’m very conservative . I’ve disliked @therealroseanne since my youth. Initially because of her dysfunctional portrayal of family life. More since her disrespectful national anthem. Yes, freedom of speech, but employers can sanction for that speech. THAT is conservatism 101 .", "20180530","0","0","@therealroseanne","", "", "Conservative 101"
"1001905941112029186","https://twitter.com/T_Murf/status/1001905941112029186","T_Murf","Remember when conservatives despised Roseanne because she disrespected the national anthem? Conservative logic 101 : Disprespect people of color = free speech. Disprespect the national anthem = not free speech.", "20180530","0","1","","", "", "Conservative 101"
"1001901024125341696","https://twitter.com/sidblair/status/1001901024125341696","sidblair","Those things are perfectly acceptable so long as the target is a conservative . That’s liberalism 101 .", "20180530","0","6","","", "", "Conservative 101"
"1001868209111396352","https://twitter.com/JeffEddy11/status/1001868209111396352","JeffEddy11","He does this because he wants to spin it into him being victimized. It's conservative playbook 101 .", "20180530","0","0","","", "", "Conservative 101"
"1001858632475205632","https://twitter.com/BradleyJay02/status/1001858632475205632","BradleyJay02","Funny you don’t know how politics works. Political ideology and platforms have switched many times throughout the years of the USA. Dems were the Conservative party in the creation of the KKK. That’s Poli Sci 101 .", "20180530","0","0","","", "", "Conservative 101"
"1001682310079614979","https://twitter.com/Truthdivers/status/1001682310079614979","Truthdivers","Make no mistake about it. The storm is here. The media will try at all cost to save the cabal. They think they benefit from shutting down conservative voices, but they exponentially create more. There has never been a group more racist then the democrats. History 101 .", "20180530","0","0","","", "", "Conservative 101"
"1001669913944182790","https://twitter.com/shawn_luby/status/1001669913944182790","shawn_luby","Since we adopted your deplorable. You think it's cool to be a nasty woman i get it. Lol.. Why do demos constantly place blame and justify? And always blame a conservative for exactly what you have actually done. I'm thinking it's demo 101 lol. in demo Bible.", "20180529","0","0","","", "", "Conservative 101"
"1001655848115032066","https://twitter.com/Rhonda_Painter/status/1001655848115032066","Rhonda_Painter","Oh, yeah? Well, you're ugly and your mother dresses you funny. Conservative Argument 101", "20180529","0","0","","", "", "Conservative 101"
"1001654208460918785","https://twitter.com/INZ_101/status/1001654208460918785","INZ_101","Are those evangelicals who voted for Trump conservative ?", "20180529","0","0","","", "", "Conservative 101"
"1001628709856731136","https://twitter.com/politicalmiller/status/1001628709856731136","politicalmiller","CONSERVATIVE MESSAGING 101 : “literally anything but guns. literally.” https:// twitter.com/tpm/status/100 1614257769865216 …", "20180529","35","110","","", "", "Conservative 101"
"1001608574643068928","https://twitter.com/MBarns1/status/1001608574643068928","MBarns1","ABC leapt like a fly on stink at the chance to smack a conservative . No surprise. Conservatives aren't allowed to do what liberals are allowed to do. Alinsky 101 . We're held to a different standard since we claim to have standards. Liberals claim to be liberally standardless. https:// twitter.com/Education4Libs /status/1001600480777265153 …", "20180529","0","0","","", "", "Conservative 101"
"1001574753021448192","https://twitter.com/marcorodrigo76/status/1001574753021448192","marcorodrigo76","Social conservative bigots have compared non-whites to simians for centuries. It’s White Supremacy 101 - basically every “other” is subhuman. This is extremely old news.", "20180529","0","0","","", "", "Conservative 101"
"1001563144261517312","https://twitter.com/SisterPatriot/status/1001563144261517312","SisterPatriot","So, Joy Behair can attack our VP over talking to Jesus Kathy Griffin can parade the severed head.. Michelle Wolf can go after Conservative women & laugh about killing unborn babies... but none of that leniency applies to #Roseanne ? Hypocrisy 101 . Watch & learn. ~~SP", "20180529","0","0","","#Roseanne", "", "Conservative 101"
"1001549150335459330","https://twitter.com/Survation/status/1001549150335459330","Survation","Survation polled 101 Conservative council leaders and 20 Conservative housing leaders from local councils across Great Britain. http:// survation.com/as-many-as-96- of-conservative-councillors-want-the-supply-of-low-cost-rented-homes-addressed/ … pic.twitter.com/MU0sgzgUyf", "20180529","19","21","","", "", "Conservative 101"
"1001512993463656448","https://twitter.com/Artiel_Resists/status/1001512993463656448","Artiel_Resists","Economics 101 ...and we’re supposed to have a conservative legislature - many claiming it from those rural counties...", "20180529","0","2","","", "", "Conservative 101"
"1001511573268021248","https://twitter.com/RayHeard/status/1001511573268021248","RayHeard","Politics 101 tells us NDP must focus on Liberal because Liberal voters are more inclined to vote Socialist than Conservative .", "20180529","0","0","","", "", "Conservative 101"
"1001455927894011904","https://twitter.com/Conservative_VW/status/1001455927894011904","Conservative_VW","Being Democrat 101 .... pic.twitter.com/kM537Br7gK", "20180529","19","37","","", "", "Conservative 101"
"1001317793961148416","https://twitter.com/Ray_On_Fleek/status/1001317793961148416","Ray_On_Fleek","That's a good question to ask yourself lol your the conservative here right lol. I mean that in a nice way no I'll intent. Conservatives won't accept any gun legislation. So what happens when every learns to shoot as fast as with the bump stock device", "20180529","0","1","","", "", "Conservative 101"
"1001225654505914368","https://twitter.com/Conservative_VW/status/1001225654505914368","Conservative_VW","Being Democrat 101 .... pic.twitter.com/iJhfYlRb7B", "20180528","28","98","","", "", "Conservative 101"
"1001182164602454021","https://twitter.com/vkashing/status/1001182164602454021","vkashing","Can any Conservative or Liberal Journalist who graduated in the past 5-10yrs enlighten us of what they teach in Journalism 101 ? Is this similar?", "20180528","0","0","","", "", "Conservative 101"
"1001105565081309186","https://twitter.com/tuckeraisha11/status/1001105565081309186","tuckeraisha11","Thomas these website are purveyors of fake news: The Daily Caller, Infowars, Breitbart, Liberty Writers, Conservative 101 , True Pundit, RedStateWatcher, and TruthFeed. Here's the truth about Russian Meddling https://www. washingtonpost.com/blogs/right-tu rn/wp/2018/02/20/mcconnell-owes-the-country-a-fuller-explanation-on-russian-meddling/?utm_term=.6d58206fb449 …", "20180528","0","0","","", "", "Conservative 101"
"1001100628083568640","https://twitter.com/charburrger79/status/1001100628083568640","charburrger79","It’s never too late for Reading Comprehension 101 .", "20180528","0","2","","", "", "Conservative 101"
"1000922375574044672","https://twitter.com/FerraoAaron/status/1000922375574044672","FerraoAaron","They should make econ 101 a required course, suddenly all the students would be fiscally conservative", "20180527","0","0","","", "", "Conservative 101"
"1000896024192286720","https://twitter.com/101_derek/status/1000896024192286720","101_derek","What is holding that dress up?", "20180527","0","3","","", "", "Conservative 101"
"1000891930203504642","https://twitter.com/alborzisms/status/1000891930203504642","alborzisms","You don't think lower tax is a policy position? Capping the minimum wage? That's conservative appeal 101 . Social conservatism is part of the platform too, which is the biggest reason the left pushes back against the right, but it's not the only thing going for them.", "20180527","0","0","","", "", "Conservative 101"
"1000890656833798145","https://twitter.com/FerdaLeafs/status/1000890656833798145","FerdaLeafs","Conservative politics 101 https:// twitter.com/Totally_Offsid e/status/1000889798855344129 …", "20180527","0","2","","", "", "Conservative 101"
"1000774790045577217","https://twitter.com/cfmchale/status/1000774790045577217","cfmchale","How about a challenger who stands for honesty and transparency? Respects Rule of Law? Stop with the conservative crap. We’re talking basic America 101 . Don’t be a flake, Jeff", "20180527","0","2","","", "", "Conservative 101"
"1000593560863834112","https://twitter.com/Conservative_VW/status/1000593560863834112","Conservative_VW","Being Democrat 101 .. Busted! pic.twitter.com/EMYLzobeur", "20180527","12","28","","", "", "Conservative 101"
"1000574674579816448","https://twitter.com/MEFtheSpartan/status/1000574674579816448","MEFtheSpartan","While at school and connected to the Wi-Fi, and try and search for a generally conservative or non leftist channel and you might not find it or barely any of it. Search any moderate to far left channel like Vox, Young Turks, late night show that is mainstream, and it is fine.", "20180526","0","1","","", "", "Conservative 101"
"1000420773574529024","https://twitter.com/pramsey342/status/1000420773574529024","pramsey342","Conservative debate style 101", "20180526","0","2","","", "", "Conservative 101"
"1000406582520246272","https://twitter.com/PaulLitvak/status/1000406582520246272","PaulLitvak","I also think (too lazy to find a source) that there is a huge literature on this - that regulation often entrenches incumbents. That laws have perverse consequences is like conservative critique 101 ! (Not endorsing this argument)", "20180526","0","0","","", "", "Conservative 101"
"1000379061426778112","https://twitter.com/JCanucklehead/status/1000379061426778112","JCanucklehead","Well, wealthy people tend to be conservative . They usually figure they can get their daughters married off to rich guys. So Econ 101 and Gender Studies 205 basically.", "20180526","0","0","","", "", "Conservative 101"
"1000149181024161797","https://twitter.com/greggwall/status/1000149181024161797","greggwall","Liberal Logic 101 : Everything right, Christian, good or conservative is bad & wrong. They do have a mental disorder. It’s called Hate. https:// twitter.com/magazinefed/st atus/999758436207288320 …", "20180525","2","3","","", "", "Conservative 101"
"1000118605609078784","https://twitter.com/bigjackash/status/1000118605609078784","bigjackash","Super proud of this guy for completing his Sociology 101 class!", "20180525","0","0","","", "", "Conservative 101"
"999926270103142400","https://twitter.com/Case_Closed_101/status/999926270103142400","Case_Closed_101","There are 2 reasons I have 3 followers 1) some snowflake liberal didn't like the facts I used to debunk her BS, so she reported me and Twitter suspended that account. #freedomofspeech as long as you're not a conservative . So, I made a new account. 2) I don't care about followers", "20180525","0","0","","#freedomofspeech", "", "Conservative 101"
"999862625495339008","https://twitter.com/Case_Closed_101/status/999862625495339008","Case_Closed_101","No this goes against freedom of speech. You can't make this up. Twitter censored a conservative calling out hypocrisy... pic.twitter.com/B5fQvKsTRX", "20180525","0","0","","", "", "Conservative 101"
"999828591847395330","https://twitter.com/TheScoop8/status/999828591847395330","TheScoop8","Lib Hypocrisy 101 . @REALStaceyDash & other courageous Conservative ladies can attest to their mantra of Do as I say, not as I do.", "20180524","0","1","@REALStaceyDash","", "", "Conservative 101"
"999804625866907648","https://twitter.com/DaveElswickShow/status/999804625866907648","DaveElswickShow","Conservative talk radio show hosts Dave Elswick &amp; Paul Harrell from 101.1 FM The Answer speaking to the Faulkner County Tea Party about Tuesday's primary election. http:// pbs.twimg.com/media/DeAE5d2V AAAno1S.jpg …", "20180524","0","0","","", "", "Conservative 101"
"999804504865411073","https://twitter.com/1011FMTheAnswer/status/999804504865411073","1011FMTheAnswer","Conservative talk radio show hosts Dave Elswick & Paul Harrell from 101 .1 FM The Answer speaking to the Faulkner County Tea Party about Tuesday's primary election. pic.twitter.com/a3NQOh3pAa", "20180524","0","0","","", "", "Conservative 101"
"999789065812688896","https://twitter.com/FukOffYaTwit/status/999789065812688896","FukOffYaTwit","Leave it to a conservative to not understand Psychology 101 . *tripleeyeroll", "20180524","0","0","","", "", "Conservative 101"
"999775471851229184","https://twitter.com/vacim61/status/999775471851229184","vacim61","No, they re not heroes. I’m a conservative and they’ve made good livings on the backs of exploited black affleets. I couldn’t care less about standing for natty anthem. Mkt. 101 , don’t piss off the people that pay you. It’s out right stupidity. Google demographics of pro sports.", "20180524","0","1","","", "", "Conservative 101"
"999746915662213120","https://twitter.com/1011FMTheAnswer/status/999746915662213120","1011FMTheAnswer","DON'T MISS: FCTP Forum with Conservative Talk Radio Show Hosts - Dave Elswick & Paul Harrell - Thurs, May 24 at 7pm at Conway's McGee Center. #arpx On 101 .1 FM The Answer: The Dave Elswick Show 2 - 6 pm Monday-Friday Conduit News w Paul Harrell 6 - 8am Monday-Friday", "20180524","1","0","","#arpx", "", "Conservative 101"
"999671428856406016","https://twitter.com/1011FMTheAnswer/status/999671428856406016","1011FMTheAnswer","DON'T MISS TONIGHT: FCTP Forum with Conservative Talk Radio Show Hosts - Dave Elswick & Paul Harrell - Thurs, May 24 at 7pm at Conway's McGee Center. #arpx On 101 .1 FM The Answer: The Dave Elswick Show 2 - 6 pm Monday-Friday Conduit News w Paul Harrell 6 - 8am Monday-Friday", "20180524","1","0","","#arpx", "", "Conservative 101"
"999671396166000646","https://twitter.com/DaveElswickShow/status/999671396166000646","DaveElswickShow","DON'T MISS: FCTP Forum with Conservative Talk Radio Show Hosts - Dave Elswick & Paul Harrell - Thurs, May 24 at 7pm at Conway's McGee Center. #arpx On 101 .1 FM The Answer: The Dave Elswick Show 2 - 6 pm Monday-Friday Conduit News w Paul Harrell 6 - 8am Monday-Friday", "20180524","1","0","","#arpx", "", "Conservative 101"
"999398364973355009","https://twitter.com/1011FMTheAnswer/status/999398364973355009","1011FMTheAnswer","DON'T MISS TOMORROW: FCTP Forum with Conservative Talk Radio Show Hosts - Dave Elswick & Paul Harrell - Thurs, May 24 at 7pm at Conway's McGee Center. #arpx On 101 .1 FM The Answer: The Dave Elswick Show 2 - 6 pm Monday-Friday Conduit News w Paul Harrell 6 - 8am Monday-Friday", "20180523","0","0","","#arpx", "", "Conservative 101"
"999396810119671808","https://twitter.com/mr007mike/status/999396810119671808","mr007mike","Funny thing @jemelehill . I told a conservative friend about this. Looked it up. He read it. Still does not believe it's true. Says the media is trying to make the NFL owners look bad. That is Trumpism 101 . https:// twitter.com/jemelehill/sta tus/999371866417573893 …", "20180523","0","1","@jemelehill","", "", "Conservative 101"
"999366981739479042","https://twitter.com/robbinsracing29/status/999366981739479042","robbinsracing29","Let me get this straight. People who brutally kill others are people, too. A conservative woman who shares her opinion is an animal. Liberal logic 101 #MAGA and vote out fake pc DEMs. Schumer and Pelosi are all about politics. Politics are fake. Policy is real.", "20180523","0","0","","#MAGA", "", "Conservative 101"
"999354359983915008","https://twitter.com/Conservative_VW/status/999354359983915008","Conservative_VW","Being Democrat 101 .... pic.twitter.com/SztOJaoBLl", "20180523","18","23","","", "", "Conservative 101"
"999314003447894016","https://twitter.com/Daya10/status/999314003447894016","Daya10","When I’m on conservative twitter the amount of #BOTS is insane! Ideas that would normally feel extreme and nutty, even to them, r getting so amplified that the 30% Trump base think it’s popular and wide spread. This is propaganda 101 & it’s exactly what the Russians wanted.", "20180523","0","2","","#BOTS", "", "Conservative 101"
"999290184859467782","https://twitter.com/1011FMTheAnswer/status/999290184859467782","1011FMTheAnswer","DON'T MISS: FCTP Forum with Conservative Talk Radio Show Hosts - Dave Elswick & Paul Harrell - Thurs, May 24 at 7pm at Conway's McGee Center. #arpx On 101 .1 FM The Answer: The Dave Elswick Show 2 - 6 pm Monday-Friday Conduit News w Paul Harrell 6 - 8am Monday-Friday", "20180523","0","0","","#arpx", "", "Conservative 101"
"999290142111272960","https://twitter.com/DaveElswickShow/status/999290142111272960","DaveElswickShow","DON'T MISS: FCTP Forum with Conservative Talk Radio Show Hosts - Dave Elswick & Paul Harrell - Thurs, May 24 at 7pm at Conway's McGee Center. #arpx On 101 .1 FM The Answer: The Dave Elswick Show 2 - 6 pm Monday-Friday Conduit News w Paul Harrell 6 - 8am Monday-Friday", "20180523","0","0","","#arpx", "", "Conservative 101"
"999280959999631360","https://twitter.com/DragonFist97/status/999280959999631360","DragonFist97","Banning guns doesn’t work, but banning abortion will! Conservative logic 101 .", "20180523","0","0","","", "", "Conservative 101"
"999096125956218883","https://twitter.com/BillikenPilot/status/999096125956218883","BillikenPilot","Trump has obviously never taken Government 101 ... His views are not conservative or liberal they are just flat out insane.", "20180522","0","0","","", "", "Conservative 101"
"999084070972735488","https://twitter.com/Conservative_VW/status/999084070972735488","Conservative_VW","Being Democrat 101 .... pic.twitter.com/hffBpYc09S", "20180522","21","54","","", "", "Conservative 101"
"999031993995288576","https://twitter.com/benjaminhulett/status/999031993995288576","benjaminhulett","1) Its not an obvious ground reality outside of radical conservative media (Breitbart, etc) that sutures disparate issues into a shifting narrative, which assumes universities repress conservative ideas & fills the story reductive details that fit - confirmation bias 101 .", "20180522","0","0","","", "", "Conservative 101"
"998991965936111616","https://twitter.com/hellschreiber/status/998991965936111616","hellschreiber","Please God let people read this and understand the meaning of conservative . Someone like Lauren Southern is a conservative not a right winger, are you listening Marianne Thamm?Bethany Blankley - Conservatism 101 : Who is Really a Conservative ? https:// townhall.com/columnists/bet hanyblankley/2015/05/28/conservatism-101-who-is-really-a-conservative-n2004686 …", "20180522","0","1","","", "", "Conservative 101"
"998967615711145985","https://twitter.com/Conservative_VW/status/998967615711145985","Conservative_VW","Being Democrat 101 .... pic.twitter.com/wZcQyjajw1", "20180522","22","26","","", "", "Conservative 101"
"998955779200729089","https://twitter.com/Conservative_VW/status/998955779200729089","Conservative_VW","Being Conservative 101 ... pic.twitter.com/Km2oeliUXq", "20180522","30","56","","", "", "Conservative 101"
"998951066900119554","https://twitter.com/Conservative_VW/status/998951066900119554","Conservative_VW","BEING CONSERVATIVE 101 ... pic.twitter.com/1IMwUohBoL", "20180522","11","36","","", "", "Conservative 101"
"998940342324998144","https://twitter.com/1011FMTheAnswer/status/998940342324998144","1011FMTheAnswer","DON'T MISS: FCTP Forum with Conservative Talk Radio Show Hosts - Dave Elswick & Paul Harrell - Thurs, May 24 at 7pm at Conway's McGee Center. #arpx On 101 .1 FM The Answer: The Dave Elswick Show 2 - 6 pm Monday-Friday Conduit News w Paul Harrell 6 - 8am Monday-Friday", "20180522","0","0","","#arpx", "", "Conservative 101"
"998940321701646338","https://twitter.com/DaveElswickShow/status/998940321701646338","DaveElswickShow","DON'T MISS: FCTP Forum with Conservative Talk Radio Show Hosts - Dave Elswick & Paul Harrell - Thurs, May 24 at 7pm at Conway's McGee Center. #arpx On 101 .1 FM The Answer: The Dave Elswick Show 2 - 6 pm Monday-Friday Conduit News w Paul Harrell 6 - 8am Monday-Friday", "20180522","1","0","","#arpx", "", "Conservative 101"
"998738308611104769","https://twitter.com/reaIDoraIdTrunp/status/998738308611104769","reaIDoraIdTrunp","Conservative Logic 101 pic.twitter.com/YXswqe0E5i", "20180521","0","0","","", "", "Conservative 101"
"998657218559070213","https://twitter.com/1011FMTheAnswer/status/998657218559070213","1011FMTheAnswer","DON'T MISS: FCTP Forum with Conservative Talk Radio Show Hosts - Dave Elswick & Paul Harrell - Thurs, May 24 at 7pm at Conway's McGee Center. #arpx On 101 .1 FM The Answer: The Dave Elswick Show 2 - 6 pm Monday-Friday Conduit News w Paul Harrell 6 - 8am Monday-Friday", "20180521","0","0","","#arpx", "", "Conservative 101"
"998657199260995584","https://twitter.com/DaveElswickShow/status/998657199260995584","DaveElswickShow","DON'T MISS: FCTP Forum with Conservative Talk Radio Show Hosts - Dave Elswick & Paul Harrell - Thurs, May 24 at 7pm at Conway's McGee Center. #arpx On 101 .1 FM The Answer: The Dave Elswick Show 2 - 6 pm Monday-Friday Conduit News w Paul Harrell 6 - 8am Monday-Friday", "20180521","0","0","","#arpx", "", "Conservative 101"
"998590325777096704","https://twitter.com/Conservative_VW/status/998590325777096704","Conservative_VW","Being Democrat 101 .... .... Anticipation pic.twitter.com/oKiXbjowEU", "20180521","43","108","","", "", "Conservative 101"
"998538493763768327","https://twitter.com/crow_janet/status/998538493763768327","crow_janet","@FCTP Thursday , May 24 - 7pm @mcGee Center - Conway Conservative Talk Show Hosts @DaveElswickShow on 101 .1 The Answer from 2 - 6 pm /weekdays AND @paulharrell1776 on 101 .1 fm Conduit Media from 6 - 8 am/ weekdays . #arpx #arleg #tcot", "20180521","1","0","@FCTP @mcGee @DaveElswickShow @paulharrell1776","#arpx #arleg #tcot", "", "Conservative 101"
"998488066926006277","https://twitter.com/101_calculus/status/998488066926006277","101_calculus","Those are conservative , without lifting fuel?", "20180521","0","0","","", "", "Conservative 101"
"998482930774237184","https://twitter.com/karidzaJack/status/998482930774237184","karidzaJack","Dear @nickmangwana Having more card carrying members doesnt translate to election victory & u know it. you're a paid up Conservative in UK. This party always win despite having far less members than Labour Labour 552,000 Conservative 124,000 SNP 118,000 Liberal Democrats 101 ,000 pic.twitter.com/S9Khtwd8KH", "20180521","28","58","@nickmangwana","", "", "Conservative 101"
